,지역(대),지역(소),매장명,테마명,장르,난이도,시간,오픈일,최소인원,최대인원,메인사진,예약URL,내용,인원,추천율,유저_난이도,유저_활동성,유저_공포도
1275,경기/인천,부천,이스케이프나인,고대던전의 비밀,모험,4,60,2018.12,2,6,http://escape9.co.kr/upload_file/product/10006_151619_0.jpg,http://escape9.co.kr/reservation/index.asp?roomidx=113,"귀 요원이 지난 벨라루스에서의 조사를 성공적으로 마친 덕분에
외계인의 정보를 우리 이스케이프9에서 선점할 수 있었습니다.
그 정보들을 분석한 결과 지구상의 몇 가지 좌표들을 가리키고 있었고
놀랍게도 고대문명의 발상지와 상당부분 일치하다는 정보를 알아냈습니다.
이 중 한 좌표는 이제까지 존재하지 않았던 새로운 지점을 가리키고 있어 비밀리에 조사단을 파견하여
새로운 문명의 흔적과 유적을 추가적으로 발견하였습니다.
하지만 비밀스러운 조사를 위해 극소수의 인원만을 파견한 탓에 현재 조사에 난항을 겪고 있습니다.
또한 최대한 비밀리에 움직이고는 있지만 적대적인 국제테러범죄조직 MJS에서도
곧 우리의 움직임을 포착하고 행동을 취할 것으로 예상됩니다.
지금 즉시 조사에 착수해 주세요. 행운을 빕니다.",0,0,0,0,0
1276,경기/인천,부천,이스케이프나인,악령술,공포,5,60,2020.10.26,2,6,http://escape9.co.kr/upload_file/product/10004_17431_0.png,http://escape9.co.kr/reservation/index.asp?roomidx=111,"딸의 죽음.. 그리고 의문의 소문..

수상한 외지인...

딸의 죽음의 진실을 알기 위해 직접 소문을 쫓아가보기로 했다.",0,0,0,0,0
1277,경기/인천,부천,이스케이프나인,숨겨진 흔적,잠입/탈출,4,60,2020.3,2,6,http://escape9.co.kr/upload_file/product/10007_23552_0.png,http://escape9.co.kr/reservation/index.asp?roomidx=114,"귀 요원은 저번 고대문명의 던전에서 이루어낸 조사로
국제 테러범죄조직 MJS의 목적과 은닉처를 알아냈었습니다. 
그를 바탕으로 보스인 MJS의 은닉처로 K요원을 투입하였으나
경비가 삼엄한 그들의 은닉처에 다가갈 수 없었고 결국 납치되어 버렸습니다. 
귀 요원이 직접 그들의 본거지로 가서 납치된 K요원을 구한 후,
스파이의 방해를 피해 숨겨진 흔적을 찾아주시고, MJS의 다음 위치를 알아내주세요.
왠지 이번이 마지막 임무가 될 것 같습니다. 
행운을 빕니다.",0,0,0,0,0
1278,서울,강남,이스케이프랩,이세계 용사,판타지,4,85,2021.3.27,2,4,https://escapelab.co.kr/file/theme/1_a.jpg,https://escapelab.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,"어느날 낯선 세계로 소환되었다.
뭐?
내가 용사라고??
마왕을 무찔러야 된다고???",24,3.55,2.93,0.8,0.64
1279,서울,강남,이스케이프샾,주희다방,드라마,3,60,2020.4.28,2,6,https://naverbooking-phinf.pstatic.net/20210728_113/1627441660823szhYw_JPEG/%C1%D6%C8%F1%B4%D9%B9%E6%C6%F7%BD%BA%C5%CD2.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/329710/items/3395870,"요즘따라 자주 다투시는 부모님.
그 소리를 피해 다락방에 들어간 나는
엄마의 일기장을 발견하는데...",16,3.15,2.21,2.1,0.08
1280,서울,강남,이스케이프샾,판데믹,잠입/탈출 추리,3.5,60,2020.4.28,2,6,https://naverbooking-phinf.pstatic.net/20200420_264/1587317546259R2B4M_PNG/poster1.png?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/329710/items/3356576,"pan·dem·ic
1.전국적인 유행병   2.→ endemic, epidemic",8,1.9,3.25,1.25,0.33
1281,서울,강남,이스케이프샾,손 없는 날,공포,4,60,2020.4.28,2,5,https://naverbooking-phinf.pstatic.net/20200428_251/1588037669550szR7t_JPEG/%BC%D5%BE%F8%B4%C2%B3%AF_%C6%F7%BD%BA%C5%CD.jpeg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/329710/items/3395874,"세상에, 내가 서울, 그것도 강남으로 이사를 가다니! 
야호! 나도 이제 강남 주민이다!!!",24,1.25,2.8,1.14,2.77
1282,서울,강남,이스케이프샾,포춘 테라피,감성,3.5,61,2020.5.23,2,6,https://naverbooking-phinf.pstatic.net/20200520_112/1589986207840RJv4K_JPEG/%C6%F7%C3%E1%C5%D7%B6%F3%C7%C7-%C6%F7%BD%BA%C5%CD_%C3%D6%C1%BE.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/329710/items/3395875,"차가운 세상속에서 점점 지쳐가는 당신.
어느날 한통의 초대장이 도착한다.

‘가로수길 속 숨겨진 비밀의 장소,
포춘테라피로 당신을 초대합니다.’",7,1.45,3.5,2.5,0
1283,서울,강남,이스케이프샾,천사소녀 제티,코미디,3,60,2020.5.23,2,5,https://naverbooking-phinf.pstatic.net/20200520_104/1589986312164S5bUc_PNG/%C1%A6%C6%BC_%C6%F7%BD%BA%C5%CD_%C3%D6%C1%BE.png?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/329710/items/3395876,오늘도 정의로운 도둑이 되는걸 허락해주세요.,8,1.9,2.83,2,0.04
1284,서울,강남,이스케이프샾,Catch Me If You Can,기타,3,60,2022.5.12,2,6,https://naverbooking-phinf.pstatic.net/20220504_112/165164044350102vcl_JPEG/KakaoTalk_Photo_2022-05-04-14-00-27.jpeg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/329710/items/4415865,"트랩파의 브레인이었던 나,
경찰이 아지트에 들이닥친다는 이야기를 듣고 보스의 돈을 따로 숨겨두고 빠져나가다가 체포되었다.
그래도 조직의 도움으로 금세 탈옥에는 성공했다.
보스의 명령으로 숨겨놓았던 돈을 다시 찾으러 가보는데...",0,0,0,0,0
1285,서울,건대,이스케이프샾 건대점,철수네 수퍼,코미디,3,90,2022.11.22,2,6,https://plit-storage.s3.ap-northeast-2.amazonaws.com/he7cyxxg104f0zbgq9vz01l6bxl4?response-content-disposition=inline%3B%20filename%3D%22%253F%253F%253F%253F%253F%253F%253F%253F%253F%253F%253F_%253F%253F%253F%253F%253F%253F.png%22%3B%20filename%2A%3DUTF-8%27%27%25E1%2584%258E%25E1%2585%25A5%25E1%2586%25AF%25E1%2584%2589%25E1%2585%25AE%25E1%2584%2582%25E1%2585%25A6%25E1%2584%2589%25E1%2585%25AE%25E1%2584%2591%25E1%2585%25A5_%25E1%2584%2591%25E1%2585%25A9%25E1%2584%2589%25E1%2585%25B3%25E1%2584%2590%25E1%2585%25A5.png&response-content-type=image%2Fpng&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230317%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230317T062656Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=33bcbd3fb441b952cc22a412289b923051b84d34840f008d6cbde231a865276f,https://plit.me/cafe/5,"내이름은 철수! 슈퍼집 아들, 별명은 말썽꾸러기.
오늘은 내가 정말 기대하던 날이다. 집에 엄마가 없는날
",10,2,3.13,0.67,0
1286,서울,건대,이스케이프샾 건대점,튜링테스트,기타,5,90,2022.11.22,2,5,https://plit-storage.s3.ap-northeast-2.amazonaws.com/vfwnmbdpbp3kv7svpct3ff1sws76?response-content-disposition=inline%3B%20filename%3D%221667884410049.png%22%3B%20filename%2A%3DUTF-8%27%271667884410049.png&response-content-type=image%2Fpng&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230317%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230317T062656Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=d1a177190bb63678bec41f134b50481d05b1822abfe990201ef6483c49dcfa89,https://plit.me/cafe/5,"나는 인간인가, 컴퓨터인가?",2,2.5,0,0,0
1287,서울,건대,이스케이프샾 건대점,고양학개론,코미디 모험,4,60,2022.11.22,2,6,https://plit-storage.s3.ap-northeast-2.amazonaws.com/4fkpd59y024zmbsoag2e9vnxttai?response-content-disposition=inline%3B%20filename%3D%22%253F%253F%253F%253F%253F%20%25281%2529.jpg%22%3B%20filename%2A%3DUTF-8%27%27%25EA%25B3%25A0%25EC%2596%2591%25ED%2595%2599%25EA%25B0%259C%25EB%25A1%25A0%2520%25281%2529.jpg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230317%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230317T062656Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=4aceb39bb5e92a9c1361dcd5f96f5d62b7acee8bc679c97ba61462e8dd529a52,https://plit.me/cafe/5,"경기도 고양시 고양고교를 졸업하고

고향을 떠나고 싶지 않은 마음에

고대로 고양대학교에 진학하게 된 당신은

새 학기 한껏 고양된 기분으로

고영희 교수님의 교양수업 ‘고양학개론’을 듣게 되는데...",18,3.6,3.36,1.75,0
1288,서울,건대,이스케이프샾 건대점,캠프ing,코미디 드라마,3.5,65,2022.11.22,2,6,https://plit-storage.s3.ap-northeast-2.amazonaws.com/24mfdjnu2wa1v3s18o37me1o2fey?response-content-disposition=inline%3B%20filename%3D%221667884484429.png%22%3B%20filename%2A%3DUTF-8%27%271667884484429.png&response-content-type=image%2Fpng&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230317%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230317T062656Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=85d60c3b1739622d090e45e9124bcbe8539b3d17c9d44eead7060df274febb08,https://plit.me/cafe/5,일상에 지친 현대인들이여 떠나자!,14,4.65,2.5,3.13,0
1289,서울,건대,이스케이프샾 건대점,옥순양갱,드라마,4,70,2022.11.28,2,5,https://plit-storage.s3.ap-northeast-2.amazonaws.com/o0au48539g8phb0nhb2p87h4frxr?response-content-disposition=inline%3B%20filename%3D%221667884432909.png%22%3B%20filename%2A%3DUTF-8%27%271667884432909.png&response-content-type=image%2Fpng&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230317%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230317T062656Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=535941e551de8165a1fbdb72a06c2a93ab42a4cdeb57d5260fed36439d614085,https://plit.me/cafe/5,어릴 적 살던 동네. 그리고 우리 할머니의 양갱가게가 보인다.,13,3.85,3.9,0.67,0
1290,서울,건대,이스케이프샾 건대점,오메가,공포,3,75,2023.2.20,2,5,https://plit-storage.s3.ap-northeast-2.amazonaws.com/pzcqhp6e2n9omet3o1uea5wv60ae?response-content-disposition=inline%3B%20filename%3D%22KakaoTalk_Photo_2023-02-14-10-48-40.png%22%3B%20filename%2A%3DUTF-8%27%27KakaoTalk_Photo_2023-02-14-10-48-40.png&response-content-type=image%2Fpng&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230317%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230317T062656Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=a9dcb57ccd4924bf65a139214b9f6500f235436564ca22620c784ca9e5330c51,https://plit.me/cafe/5,"내 말을 듣고 또 나 보내신 이를 믿는 자는, 

영생을 얻었고 심판에 이르지 아니하나니 

사망에서 생명으로 옮겼느니라.

요한복음 5:24",0,0,0,0,0
1291,서울,신촌,이스케이프시티 그랜드시티 신촌점,신의 실수,판타지,5,80,2022.10.10,2,6,http://escapecity.kr/upload_file/room/god.jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S4&R_THEMA=A,그리스로마 최고의 변호사 갈구스에게 사건의뢰서 1장이 날아오는데...,8,1.9,3.45,2.12,0
1292,서울,신촌,이스케이프시티 그랜드시티 신촌점,연,판타지,5,80,2022.10.10,2,6,http://escapecity.kr/upload_file/room/year.jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S4&R_THEMA=C,고구려의 왕자 무휼은 부여의 공주 연을 잊지 못해 다시 만나기 위해 부여로 잠입하는데...,10,2,3.93,1.67,0
1293,경기/인천,부천,이스케이프시티 부천신중동점,부자가 될 상인가,역사 모험,5,70,2021.6.25,2,6,http://escapecity.kr/upload_file/room/rich(2).jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S3&R_THEMA=A,"젊은 사업가로 승승장구하던 정명실은 친구에게 배신을 당하고 모든 재산을 잃는다. 
절망에 빠진 순간 아버지의 유언장이 생각나고 그것을 찾기 시작하는데...",2,2.5,0,0,0
1294,경기/인천,부천,이스케이프시티 부천신중동점,바람 바람 바람,로맨스 코미디,4,60,2021.6.25,2,6,http://escapecity.kr/upload_file/room/wind.jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S3&R_THEMA=B,"토마스는 연상 여자친구인 아만다의 집으로 초대받았다.
아만다가 퇴근 전까지 각종 커플 게임을 즐기고 있는데 한통의 전화가 온다...",0,0,0,0,0
1295,경기/인천,부천,이스케이프시티 부천신중동점,추억의 전당포,드라마,4,60,2021.6.30,2,6,http://escapecity.kr/upload_file/room/hall%20of%20memories.jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S3&R_THEMA=C,"추억을 맡기면 돈을 빌려주는 전당포가 있다.
주인공인 고준탁은 아버지의 추억을 되찾기 위해 돈을 들고 추억의 전당포를 찾아가는데...",0,0,0,0,0
1296,경기/인천,부천,이스케이프시티 부천신중동점,원한,공포 스릴러,3,60,2021.7.5,2,6,http://escapecity.kr/upload_file/room/grudge44444.jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S3&R_THEMA=D,"신혼생활을 즐기고 있는 안소영은 꿈에 나타나는 귀신 때문에 힘들어한다.
귀신을 쫓아내기 위해 오랫동안 안보고 지내던 무당인 고모를 찾아가는데...",2,0,0,0,0
1297,서울,성신여대앞,이스케이프시티 성신여대점,비밀결사대,역사,5,60,2019.5,2,6,http://escapecity.kr/upload_file/room/%EB%B9%84%EB%B0%80%EA%B2%B0%EC%82%AC%EB%8C%80.PNG,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=s2&R_THEMA=A,"일본 비밀조직은 안중근 의사를 집중 감시하기 시작한다. 
안중근 의사는 변장을 한 뒤 대한의군 내 비밀결사대를 조직하고
이토히로부미를 처단하기 위해 하얼빈역으로 가게 되는데...",0,0,0,0,0
1298,서울,성신여대앞,이스케이프시티 성신여대점,킬러VS,스릴러 범죄,4,60,2019.5,2,6,http://escapecity.kr/upload_file/room/%ED%82%AC%EB%9F%AC.PNG,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=s2&R_THEMA=C,"연쇄살인마를 추적하는 두 명
한명은 연쇄살인 피해자의 유족들의 의뢰를 받아 감옥 보단 똑같은 대가를 치루게 해주려는 박선민 킬러
한명은 법으로 연쇄살인마를 감옥에 가둬 법대로 죄 값을 치루게 해주려는 이동훈 경찰
과연 누가 먼저 연쇄살인마를 잡게 될 것인가?",0,0,0,0,0
1299,서울,성신여대앞,이스케이프시티 성신여대점,VS경찰,스릴러 범죄,3,60,2019.5,2,6,http://escapecity.kr/upload_file/room/%EA%B2%BD%EC%B0%B0.PNG,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=s2&R_THEMA=D,"연쇄살인마를 추적하는 두 명
한명은 연쇄살인 피해자의 유족들의 의뢰를 받아 감옥 보단 똑같은 대가를 치루게 해주려는 박선민 킬러
한명은 법으로 연쇄살인마를 감옥에 가둬 법대로 죄 값을 치루게 해주려는 이동훈 경찰
과연 누가 먼저 연쇄살인마를 잡게 될 것인가?",0,0,0,0,0
1300,서울,성신여대앞,이스케이프시티 성신여대점,그녀를 찾아서,공포,4,60,2019.8,2,6,http://escapecity.kr/upload_file/room/%EA%B7%B8%EB%85%80%EB%A5%BC%EC%B0%BE%EC%95%84%EC%84%9C(2).PNG,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=s2&R_THEMA=B,"천주교 신자인 강훈은 사랑하는 여자인 이수연과 결혼을 약속한다. 
하지만 결혼 준비 중 돌연 약혼자인 수연이 사라진다. 
여자와는 인연이 없다 생각한 강훈은 하느님만을 위해 살기를 결심하고 신부(사제)가 된다. 
2년뒤 폐병원인 라온병원에서 이수연이 이곳에 있다며 편지가 계속 오게 되는데...",0,0,0,0,0
1301,서울,성신여대앞,이스케이프시티 성신여대점,시험지 유출사건,범죄 추리,4,60,2020.4.9,2,6,http://escapecity.kr/upload_file/room/%EC%8B%9C%ED%97%98%EC%A7%80%EC%9C%A0%EC%B6%9C%EC%82%AC%EA%B1%B4.PNG,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=s2&R_THEMA=E,"고등학생3학년 이상훈이라는 학생은 좋아하는 여학생에게 고백을 했지만
그 여학생에게 차이고 전교에서 1등을 하면 사귀어주겠다는 조건에
교무실에 답안지를 훔치러 가는데..",2,2.5,4,0,0
1302,서울,영등포,이스케이프시티 영등포본점,기억의 조각,추리 공포,5,60,2017.8.19,2,6,http://escapecity.kr/upload_file/room/%EA%B8%B0%EC%96%B5%EC%9D%98%EC%A1%B0%EA%B0%81(1).jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S1&R_THEMA=C,"초등학교 때 큰 충격으로 기억을 잃어버린 나 강호철 
30년전 사라진 친구들 그 속에서 살아남은 나는 성인이 되어 평범하게 살고 있었는데
어느날 나에게 온 정체불명의 편지한통을 받는다. 
예전 친구들과의 추억이 떠오른다. 
무엇인가 중요한 기억을 잃어버린 나 그 비밀을 밝히기 위해 이미 폐교된 학교를 찾는다...",0,0,0,0,0
1303,서울,영등포,이스케이프시티 영등포본점,좀비 바이러스,모험 스릴러,4,60,2017.8.19,2,6,http://escapecity.kr/upload_file/room/%EC%A2%80%EB%B9%84%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4(1).jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S1&R_THEMA=A,"정체불명의 바이러스가 전세계로 퍼져 나가고 있다. 
가족, 친구, 동료 모두 감염되었다. 
감염된 후로 24시간 안에 백신을 투여해야 생존할 수 있다. 
연구소에서 백신을 찾아 1시간 내 탈출하라!",1,0,0,0,0
1304,서울,영등포,이스케이프시티 영등포본점,마법학교,미스터리 판타지,3,60,2017.8.19,2,6,http://escapecity.kr/upload_file/room/%EB%A7%88%EB%B2%95%ED%95%99%EA%B5%90(1).jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S1&R_THEMA=B,"피터는 마법사로 선택 받지 못했다. 
어느날 우연히 도서관 안에 마법학교로 가는 비밀통로가 있다는 것을 알게 된다. 
마법을 배우기 위해 마법 학교에 몰래 잠입을 하는데.. 
한시간이면 야외 마법 수업이 끝나고 모든 학생과 선생들이 돌아온다. 
마법학교에서 엄청난 마법을 몰래 배워서 나올 수 있을지 아니면 발각 되고 말 것인지 과연…",2,0,0,0,0
1305,서울,영등포,이스케이프시티 영등포본점,SPY (스파이),액션 모험,4,60,2019.4.25,2,6,http://escapecity.kr/upload_file/room/spy(2).jpg,http://escapecity.kr/sub/sub03_1.html?R_JIJEM=S1&R_THEMA=D,"영국 내 비밀요원인 톰은 신분을 숨긴 채 양복점을 몰래 운영중이었다. 
그러던 중 자신의 상관인 J요원으로 부터 전화 한통을 받게 된다. 
적 단체인 팬텀으로부터 양복점과 톰의 신분이 노출 되었다는 내용이었다. 
양복점 내 비밀통로가 있다. 
비밀 미션들을 해결하여 60분안에 탈출하라는 지령이 내려지는데...",0,0,0,0,0
