지역(대),지역(소),매장명,테마명,장르,난이도,시간,내용,최소인원,최대인원,메인사진,예약URL,오픈일,추천율,인원,유저_난이도,유저_공포도,유저_활동성
서울,신촌,티케이프,만수마을,스릴러,4,65,"어느 여름.. 평화롭던 마을에는 이상한 병이 돌기 시작했다.
병에 걸린 사람들은 처음엔 조금 피곤한 기색을 보이다가 차츰 불안증세를 보이기 시작했고
헛것을 보거나 이상한 말들을 하기 시작했다.
마치.. 동네에 한명쯤 있는 정신나간 꽃순이처럼 행동했다.
문제는 점점 심각하게 진행되었다.
동네 정신나간 꽃순이는 밝기라도 했지..
마을 사람들은 점점 다혈질적으로 변해갔고 서로를 공격하기 시작했다.
인자하던 마을에는 욕설과 비방이 난무하기 시작했고, 증상이 심해지자
남아있던 마을 사람들은 마을을 떠나야만 했다.
나 또한 그런 마을사람들을 피해 도망쳐 나왔고 지친몸을 이끌고 도망쳐온 곳은 옆 동네 만수마을.
만수마을은 아직 평화로운 듯 조용하다.
몸이 지칠대로 지쳤기 때문에 우선 이곳 어딘가로 들어가 쉬어야겠다.

?졸개무운 당일 연방 1인 1000원 추가 할인",2,5,http://tcape.co.kr/upload_file/thema/11.jpg,http://tcape.co.kr/sub/code_sub04_1.html?R_JIJEM=S1&R_THEMA=esc_11,2020.11.25,3.2,44,3.6,2.12,1.61
서울,신촌,티케이프,졸개 무운,동화,3,65,"소년 무운이는 숲속에서 길을 잃었다..

여기가 어디지? 너무 많이 왔나? 흐아앙.. 훌쩍..

무섭긴 하지만.. 길을 찾아보자!

마치 꿈을 꾸듯..

숲이 안내하는 곳으로 발길을 옮겼다..

?만수마을 당일 연방 1인 1000원 추가 할인",2,5,http://tcape.co.kr/upload_file/thema/12.jpg,http://tcape.co.kr/sub/code_sub04_1.html?R_JIJEM=S1&R_THEMA=esc_12,2022.3.29,1.9,21,2.94,0.31,1.33
서울,신촌,티케이프,헤르메스,판타지,4,100,"세계적 기업 디스토피아의 인공지능 시스템 '비너스'에 의해 만들어진 가상세계 <올림푸스>
사람들은 잠을자거나 밥을 먹는시간 외 대부분의 시간을 현실과 동일하게 만들어진
<올림푸스>에서 보냈고 자연스럽게
<올림푸스>는 곧 사람들의 일상이 되었다
<올림푸스>내에서 '흥신소'를 운영하고 있는 주인공 오치현은 의뢰를 하나 받게 되는데..",2,5,http://tcape.co.kr/upload_file/thema/poster.jpg,http://tcape.co.kr/sub/code_sub04_1.html?R_JIJEM=S1&R_THEMA=esc_13,2022.11.28,0,1,3,0,2
서울,강남,판타스트릭,태초의 신부: 이브 프로젝트,액션 모험,4,100,"암흑가 최고의 마에스트로라고 불리는 범죄 기획자 <스네이크>

그가 <아담>이 보호 관리하는 <태초의 신부>를 노리고

프로젝트팀 <이브>를 만든다는 정보가 퍼지고 있다.

이런 빅 이벤트에 빠질 수는 없지 않겠어?

※ 테마 내부에서 발생한 의류/신발의 오염에 대한 보상이 불가합니다. 편한 복장을 권장합니다.

※ 2인부터 플레이 가능하시나, 추천 인원은 3인 이상입니다.",3,5,http://fantastrick.co.kr/wp-content/uploads/2018/10/poster-scaled.jpg,http://fantastrick.co.kr/rooms/firstfoundbride/,2021.3.1,4.5,70,3.84,0.07,1.82
서울,강남,판타스트릭 2호점,사자의 서: 북 오브 두아트,SF,3,80,"생명공학 분야의 기대주 <아벨연구소>에서

<레드 크라운>프로젝트를 진행 중 입니다.

인류는 이제 질병 없는 세상의 문을 열게 될 것입니다.

<레드 크라운>신약 연구를 위해

<LET’S GET>캠페인에 동참해 주시기 바랍니다.

※ 테마 이용 시 바지 착용을 강력히 권해드립니다.

※ 안전을 위해 음주 시 테마 이용이 불가합니다.

※ 추천 인원은 3~4인으로 5인 이상 이용 시 좁은 공간이 있을 수 있습니다.",2,4,http://fantastrick.co.kr/wp-content/uploads/2023/01/KakaoTalk_20230122_011021519.png,http://fantastrick.co.kr/rooms/bookofduat/,2023.2.18,5,6,3,0.33,2
전라,광주,판타지아 방탈출,찬미특수진료센터: The 1st Case,공포,3,80,"찬미특수진료센터, 그 안에 떠도는 께름직한 낭설.
그저 나와는 아무 상관 없는 헛소문이었던 것...
",2,6,https://naverbooking-phinf.pstatic.net/20221116_7/1668597884761aV7Jw_PNG/%C2%F9%B9%CC%C6%AF%BC%F6%C1%F8%B7%E1%BC%BE%C5%CD.png?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/795803/items/4716441?area=ple,2022.11.21,4.4,8,3.5,3.75,3.33
서울,목동,패닉이스케이프,방과후 탈출,모험,3,60,"Hot
초보자 추천!! (공포x)",2,6,http://www.panicescape.com/data/theme/theme_thumb_20190806193520_3VJES5E3R0.jpg?tm=20160610,http://www.panicescape.com/pre_engage,2015.7.31,0,0,0,0,0
서울,목동,패닉이스케이프,맛집투어,스릴러,4,60,"New
(공포x)",2,6,http://www.panicescape.com/data/theme/theme_thumb_20190806193140_CSOFVHN8ND.jpg?tm=20160610,http://www.panicescape.com/pre_engage,2019.8.14,0,0,0,0,0
서울,목동,패닉이스케이프,패닉특수부대,액션,4,60,"New
뇌보다 몸에 자신있는 사람에게 추천
난이도 선택가능(easy, hard)(공포x)",2,6,http://www.panicescape.com/data/theme/theme_thumb_20190806192813_NEDFMFNWH0.jpg?tm=20160610,http://www.panicescape.com/pre_engage,2019.8.14,0,2,3,0,4.25
서울,목동,패닉이스케이프,연쇄살인마,범죄,2,60,"New
미경험자 추천(공포x)",2,6,http://www.panicescape.com/data/theme/theme_thumb_20190806193248_4WDWRX352X.jpg?tm=20160610,http://www.panicescape.com/pre_engage,2019.9.8,0,0,0,0,0
서울,목동,패닉이스케이프,두 얼굴의 영주,스릴러,4,60,"Hot
(공포x)",2,6,http://www.panicescape.com/data/theme/theme_thumb_20151201212243_C5CEZ5MOOZ.jpg?tm=20160610,http://www.panicescape.com/pre_engage,2015.12.22,0,0,0,0,0
서울,강남,포인트나인 강남2호점,HOMECOMING,추리,4,80,"햇볕이 내리쬐는 맑은 날이었다.

블록을 쌓으며 놀고 있을 때, 부모님이 다급하게 나를 부르셨다.
그리곤 잠시 창고에 내려가 있으라고 하셨다.
피어난 곰팡이 때문인지 지하창고는 퀴퀴한 냄새가 났다.
춥고 어두워서, 몸은 벌벌 떨렸다.
어쩌면 나는 알고 있었을지도 모른다.
그 날이 부모님을 뵙는 마지막 날이라는 것을.

* HOMECOMING과 HOMETOWN은 서로 이어지는 독립적인 세계관입니다",2,6,https://point-nine.com/file/theme/20_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=4,2021.5.19,4.45,38,4.03,0.38,2.8
서울,강남,포인트나인 강남2호점,HOMETOWN,추리,3,80,"햇볕을 보지 못한 지 3년이 흘렀다.
돌아온 나의 고향은 예전과는 많이 달라져 있었다.

마을에 정착한 시간이 길어질수록
나의 다짐은 흐려졌고
아저씨가 남긴 목걸이의 의미를 찾는 걸 포기할 때쯤,

꿈에서 한 장면이 재생되었다.

* HOMECOMING과 HOMETOWN은 서로 이어지는 독립적인 세계관입니다",2,6,https://point-nine.com/file/theme/19_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=4,2021.11.20,4.55,34,3.24,0.46,2.85
서울,강남,포인트나인 강남점,EP2: 열쇠공의 이중생활,?,4,70,"나는 마을의 열쇠공이다.
옆집 귀금속점 주인이 일전에 의뢰한 물건이 맘에 쏙 들었는지 귀한 답례품을 주고 갔다.

구두쇠로 소문난 녀석이 웬일이지? 제법 만들기 어려웠던 것이지만,
작업하는 재미가 있어서 꽤 괜찮은 결과물이 나온 덕인 것 같다. 보는 눈은 있어 가지고…

흠 근데 이거 뭘 준 거지?
구두쇠 녀석이 비싼 걸 줬을 리 없으니 의심부터 해봐야겠어!
자, 어디 한번 보러 가볼까?",1,4,https://point-nine.com/file/theme/6_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=1,2020.6.5,4.4,49,4.05,0.16,3.75
서울,강남,포인트나인 강남점,EP1: 시간이 멈춘 마을,?,5,75,"다른 주민들은 모르겠지만,
시간이 멈춘 우리 마을은 같은 하루가 반복된다.

오늘도 다른 날과 다를 것이 없겠지만,
영주로서의 책무를 다하기 위해
마을을 한 바퀴 둘러보았다.",1,4,https://point-nine.com/file/theme/8_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=1,2020.8.14,3.3,32,4.5,0.28,3.17
서울,강남,포인트나인 강남점,EP4: 주인없는 낡은 서점,?,4,70,"재회의 반가움도 잠시
한시도 지체 할 틈이 없다.
어서 내 임무를 완수 해야한다.

주머니 속 구겨진 메모 한장과
내 앞으로 온 편지 두 장.

준비는 모두 끝난 것 같다.",1,4,https://point-nine.com/file/theme/14_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=1,2021.5.26,4.15,18,4.33,0.13,2.17
서울,건대,포인트나인 건대점,RETURN,드라마,3,65,"이용문의 : insta DM @pointnine_gd

가까운 미래, 화려한 밤, 그리고 빛의 도시.
이곳에서 마스크 상점을 운영하는 Zho 부부.

이들은 평소 훌륭한 인품과 좋은 금실로 모든 이웃에게 존경받지만,
수 년째 생기지 않는 아이로 인해 남모를 걱정을 안고 살아왔다.

그러던 어느날, 구석진 골목길에 버려진 한 여자아이를 발견한 부부는
아이의 부모를 찾아주려 꽤 오랜 시간을 애썼으나 뜻대로 되지 않았다.
그들은 결국 이것을 신의 가호이자 부부의 운명으로 받아들이게 되고,
누구보다 기쁜 마음으로 아이를 입양하며 부모로서의 책임을 다한다.

불쌍히 버려졌던 아이는 Kolk라는 새 이름을 가지고 다시 태어나
부부의 딸로서 여느 가족과 다를 바 없이 평범하게 자랄 수 있었다.

그러나 최근 들어
온 세상 곳곳에서 사람들이 사라지기 시작했다.
알 수 없는 사건들이 오랜 시간 반복되자,
심상치 않음을 느낀 부부는 Kolk에게 편지 한 통을 남긴다.",2,5,https://point-nine.com/file/theme/17_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=5,2021.10.15,4.15,29,2.91,0.13,2.35
서울,건대,포인트나인 건대점,ALBA,잠입/탈출,4,75,"이용문의 : insta DM @pointnine_gd /

빛이 있는 곳엔 어둠도 있는 법.
구원자의 통치체제에도 반하는 무리가 있었으니
도심에서 떨어진 지역에 반정부군이 어느새 형성되었다.

반정부군 소속의 임원 Brian.
그는 평소에는 도심의 마을에서 의료 목적으로 신체 개조를 해주는
On & Off Plastic Surgery를 운영하고 있다.
대외적으로는 정부군과도 협력하며 기술적인 부분을 지원하고 있지만,
이는 다 첩보활동을 위한 것.
그는 정부의 여러 비밀정보들을 취합하며 반정부군으로 돌아갈 날을 기다리고 있다.

그리고 이 가게에서 아르바이트를 하고 있는 Vincent와 Kevin.
둘은 일을 하다 보니 사장님 Brian이 반정부군 소속임을 알게 되었고,
반정부군에 들어가고 싶어 넌지시 얘기를 꺼내보지만
위험한 일이라며 늘 거절당하고 만다.

오늘도 평소와 다를 것 없는 출근길.
하지만 웬일인지 사장님에게 연락이 한 통 와있다.",2,6,https://point-nine.com/file/theme/18_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=5,2021.10.15,4.4,34,3.84,1.6,3.66
서울,홍대,포인트나인 홍대점,SILENT,스릴러,3,70,어느 날 옛 친구로 부터 편지 한통이 도착했다.,2,10,https://point-nine.com/file/theme/27_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=6,2022.7.12,4.85,91,3.72,2.74,2.22
서울,홍대,포인트나인 홍대점,LISTEN,액션 스릴러,3,75,정신을 차려보니 감옥 같은 창고였다.,2,10,https://point-nine.com/file/theme/25_a.jpg,https://point-nine.com/layout/res/home.php?go=rev.make&s_zizum=6,2022.12.27,4.75,20,3.58,2.05,1.71
서울,강남,플레이더월드 강남점,이웃집 또 털어,코미디,5,80,"우리는 가족도둑단 이웃집 또털어!

오늘도 생필품과 용돈을 마련하기 위해
딱 100만원 어치만 털고, 털고, 또 턴다!",3,6,https://plit-storage.s3.ap-northeast-2.amazonaws.com/5fdexyj3a67lb4mp3kqvn3ja4mag?response-content-disposition=inline%3B%20filename%3D%22%253F%253F%253F%253F%253F%253F_%253F%253F%253F%253F%253F%253F%20%253F%253F.jpg%22%3B%20filename%2A%3DUTF-8%27%27%25EC%259D%25B4%25EC%259B%2583%25EC%25A7%2591%25EB%2598%2590%25ED%2584%25B8%25EC%2596%25B4_%25EC%259A%25A9%25EB%259F%2589%25EC%259E%2591%25EC%259D%2580%25EB%25B2%2584%25EC%25A0%2584%2520%25EB%25B3%25B5%25EC%2582%25AC.jpg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230403%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230403T005422Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=9270420d0961548e289d1a47516f697d6b0fd62c2f9f9a2cf78249193b34b15a,https://plit.me/cafe/1,2020.1.8,4.35,60,3.76,0.5,2.96
서울,강남,플레이더월드 강남점,이웃집 또 도와,코미디,5,110,"우리는 심부름센터 이웃집 또도와!

우리는 오늘도 마을과 심부름센터의 발전을 위해
딱 100만원 어치만 돕고, 돕고, 또 돕는다!",3,6,https://plit-storage.s3.ap-northeast-2.amazonaws.com/mvb3q7yahwgwgkdqowbl2hfijv3l?response-content-disposition=inline%3B%20filename%3D%22%253F%253F.PNG%22%3B%20filename%2A%3DUTF-8%27%27%25EC%25BA%25A1%25EC%25B2%2598.PNG&response-content-type=image%2Fpng&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230403%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230403T005422Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=db9b4cecab7eb35198ca462a88a6a0a9c8adeec1677e76485d21523504385181,https://plit.me/cafe/1,2022.8.26,4.5,31,3.92,0,4.15
서울,강남,플레이더월드 강남점,이상한 나라로 출두요,판타지 미스터리,4,100,"임금의 적극적인 개방 정책으로 과학이 비약적으로 발전한 나라 조선.
조선의 유능한 여자 암행어사이자 조사관인 L.이수는 임금의 급한 어명을 받게 된다.

""악랄한 도적떼인 '토깽단'이 조선에 출몰하여 백성들에게 약탈을 일삼으니 나라가 혼란스럽도다.
이에 L.이수는 '토깽단'의 수장인 '시계토끼'의 근거지를 찾아 반드시 생포하여 오도록 하라!""",1,2,https://plit-storage.s3.ap-northeast-2.amazonaws.com/fbl27mmwfuj7l7k1riksk150d6ip?response-content-disposition=inline%3B%20filename%3D%22%253F%253F%253F%20%253F%253F%253F%20%253F%253F%253F_%253F%253F%253F%253F%253F%253F%20%253F%253F.jpg%22%3B%20filename%2A%3DUTF-8%27%27%25EC%259D%25B4%25EC%2583%2581%25ED%2595%259C%2520%25EB%2582%2598%25EB%259D%25BC%25EB%25A1%259C%2520%25EC%25B6%259C%25EB%2591%2590%25EC%259A%2594_%25EC%259A%25A9%25EB%259F%2589%25EC%259E%2591%25EC%259D%2580%25EB%25B2%2584%25EC%25A0%2584%2520%25EB%25B3%25B5%25EC%2582%25AC.jpg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230403%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230403T005422Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=6f96a30704f9290e7a9e815353ff6f4ee27576988978dddaf1018e57246a6938,https://plit.me/cafe/1,2021.9.20,4.6,12,2.38,0.4,4.1
서울,강남,플레이더월드 강남점,조선피자몰,미스터리,3,60,"저는 서울 강남에서 가장 핫한 피자가게, 
'조선피자몰'의 젊은 사장입니다.

오늘도 손님들이 정말 많이 다녀갔네요.

창고 정리만 어서 마치고 바로 퇴근해야 겠어요.",2,5,https://plit-storage.s3.ap-northeast-2.amazonaws.com/929uytwv3gfrqebqz5dqwd9sr8nt?response-content-disposition=inline%3B%20filename%3D%22%253F%253F%253F%253F%253F_%253F%253F%253F%253F%253F%253F%20%253F%253F.jpg%22%3B%20filename%2A%3DUTF-8%27%27%25EC%25A1%25B0%25EC%2584%25A0%25ED%2594%25BC%25EC%259E%2590%25EB%25AA%25B0_%25EC%259A%25A9%25EB%259F%2589%25EC%259E%2591%25EC%259D%2580%25EB%25B2%2584%25EC%25A0%2584%2520%25EB%25B3%25B5%25EC%2582%25AC.jpg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230403%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230403T005422Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=8b4dff762ffa3ed504181880e59b5c54c48c706ad1eb6bdc1c092b3ab15c9e32,https://plit.me/cafe/1,2019.11.9,3.8,17,2.5,0.3,0.5
서울,강남,플레이더월드 강남점,어시스턴트,판타지,4,60,"안녕하세요.

귀하께서는 안드로이드 신입사원 공개채용에
최종 합격하셨음을 통보드립니다.

축하드리며,
내일 본사 인사팀에서 뵙겠습니다.",1,5,https://plit-storage.s3.ap-northeast-2.amazonaws.com/1oxdrjs4c1cp813cg4zmi7tzmg4s?response-content-disposition=inline%3B%20filename%3D%22%253F%253F%253F%253F%253F_%253F%253F%253F%253F%253F%253F%20%253F%253F.jpg%22%3B%20filename%2A%3DUTF-8%27%27%25EC%2596%25B4%25EC%258B%259C%25EC%258A%25A4%25ED%2584%25B4%25ED%258A%25B8_%25EC%259A%25A9%25EB%259F%2589%25EC%259E%2591%25EC%259D%2580%25EB%25B2%2584%25EC%25A0%2584%2520%25EB%25B3%25B5%25EC%2582%25AC.jpg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA5ZCNSD5SFRELQBPS%2F20230403%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20230403T005422Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=2c342391b01e01f3aeecbcedfd76ab6c1e69a7c513c3daa12c8ea55debe3d657,https://plit.me/cafe/1,2019.12.16,0,1,0,0,0
